@relation ./ML-assignments/Assignment6/databases_disc/databases_EWD2_arff/vowel0/EWD2vowel0-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute Class {' negative'}
@data
695,4.0,4.0,4.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,' negativ
696,4.0,4.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,0.0,1.0,0.0,2.0,' negativ
697,4.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0,3.0,2.0,1.0,0.0,3.0,' negativ
698,4.0,4.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,2.0,4.0,' negativ
699,4.0,4.0,4.0,2.0,3.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0,3.0,' negativ
700,4.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,4.0,' negativ
701,4.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,' negativ
702,4.0,4.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,0.0,1.0,1.0,2.0,' negativ
703,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0,' negativ
704,4.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,0.0,3.0,' negativ
705,4.0,4.0,4.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,0.0,1.0,4.0,' negativ
706,4.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,' negativ
707,4.0,4.0,4.0,2.0,3.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,3.0,' negativ
708,4.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,3.0,' negativ
709,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,' negativ
710,4.0,4.0,4.0,1.0,3.0,1.0,0.0,2.0,4.0,3.0,2.0,1.0,1.0,' negativ
711,4.0,4.0,4.0,1.0,2.0,3.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,' negativ
712,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,3.0,' negativ
713,4.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,' negativ
714,4.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,4.0,' negativ
715,4.0,4.0,4.0,1.0,3.0,1.0,0.0,2.0,4.0,3.0,2.0,1.0,2.0,' negativ
716,4.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,' negativ
717,4.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,' negativ
