var0,var1,var2,var3,var4,var5,var6,var7,var8,y,fold,train_test
81,0,84,0,-20,15,4,105,102, negative,5,tra
85,0,88,0,0,-25,3,88,86, negative,5,tra
76,0,81,0,-42,-2,5,125,120, negative,5,tra
102,0,103,0,70,-23,1,33,32, negative,5,tra
82,-4,87,0,-40,0,5,128,124, negative,5,tra
71,1,75,0,-40,26,4,116,112, negative,5,tra
105,-1,106,0,72,3,1,34,32, negative,5,tra
105,0,106,8,70,0,2,36,34, negative,5,tra
76,0,81,0,-40,0,5,122,118, negative,5,tra
81,0,84,0,-20,13,4,105,102, negative,5,tra
85,0,88,4,6,1,3,83,80, negative,5,tra
103,-1,104,-3,70,-23,1,34,34, negative,5,tra
82,0,86,0,-2,7,3,88,84, negative,5,tra
82,3,86,5,-40,0,5,128,124, negative,5,tra
86,3,89,0,8,6,3,81,78, negative,5,tra
108,1,109,0,72,3,1,36,36, negative,5,tra
82,1,86,0,-10,2,3,96,92, negative,5,tra
79,-1,83,0,-40,0,4,125,120, negative,5,tra
80,-1,84,1,-36,15,5,121,116, negative,5,tra
107,0,108,-4,70,0,1,38,36, negative,5,tra
84,0,88,0,2,0,3,85,82, negative,5,tra
81,1,86,0,-40,2,4,127,122, negative,5,tra
85,0,89,0,2,-9,4,86,82, negative,5,tra
79,-2,84,0,-40,19,4,125,120, negative,5,tra
84,0,88,0,0,7,3,88,84, negative,5,tra
84,0,88,0,6,0,5,83,78, negative,5,tra
82,0,86,0,-42,-19,4,130,126, negative,5,tra
80,0,84,4,-20,0,4,105,100, negative,5,tra
83,-4,87,0,-4,0,4,92,88, negative,5,tra
85,0,89,0,2,-7,4,86,82, negative,5,tra
102,5,102,0,70,0,1,33,32, negative,5,tra
84,1,88,5,0,0,3,88,84, negative,5,tra
79,0,83,0,-42,29,4,127,122, negative,5,tra
80,3,84,6,-28,0,4,112,108, negative,5,tra
79,0,83,4,-42,-19,5,127,122, negative,5,tra
102,5,102,1,70,-16,1,33,32, negative,5,tra
79,0,83,0,-28,18,4,112,108, negative,5,tra
82,-2,86,-7,-40,0,4,128,124, negative,5,tra
80,0,84,8,-42,0,5,128,124, negative,5,tra
82,0,85,-5,-10,0,3,95,92, negative,5,tra
82,0,87,7,-40,6,5,128,124, negative,5,tra
81,0,84,0,-14,-1,3,99,96, negative,5,tra
83,0,86,0,-4,-14,4,92,88, negative,5,tra
85,0,88,-5,2,-11,3,86,82, negative,5,tra
84,-1,88,-3,-2,-10,3,90,88, negative,5,tra
104,-1,106,0,70,0,1,36,34, negative,5,tra
85,0,88,0,0,-27,3,88,86, negative,5,tra
101,1,102,3,70,-25,1,33,32, negative,5,tra
79,0,84,2,-32,-22,4,117,112, negative,5,tra
78,1,81,0,-40,0,4,123,120, negative,5,tra
105,3,106,3,70,-27,1,36,36, negative,5,tra
81,0,84,0,-14,19,3,100,96, negative,5,tra
104,-5,105,-3,72,11,1,33,32, negative,5,tra
107,0,108,-1,72,5,1,35,34, negative,5,tra
102,0,102,-3,70,-13,1,33,32, negative,5,tra
101,0,102,0,70,-1,1,33,32, negative,5,tra
82,0,87,1,-40,3,5,128,124, negative,5,tra
107,0,108,0,72,7,1,36,34, negative,5,tra
102,0,103,0,72,13,1,31,30, negative,5,tra
82,0,87,0,-40,1,5,128,124, negative,5,tra
80,0,84,0,-36,-17,4,120,116, negative,5,tra
105,-7,107,-3,70,0,2,37,34, negative,5,tra
81,0,85,-2,-24,-4,4,111,108, negative,5,tra
83,0,86,-7,-2,24,3,88,86, negative,5,tra
79,1,83,0,-46,0,4,130,126, negative,5,tra
81,0,85,0,-40,6,4,126,122, negative,5,tra
106,3,108,1,70,0,1,38,36, negative,5,tra
105,1,106,1,70,0,1,36,36, negative,5,tra
78,0,81,0,-40,346,4,123,120, negative,5,tra
105,2,106,2,70,0,1,36,36, negative,5,tra
80,0,84,-3,-36,0,4,120,116, negative,5,tra
80,4,84,-7,-36,0,4,120,116, negative,5,tra
83,0,86,-2,-6,-22,3,94,90, negative,5,tra
103,2,104,3,70,0,1,35,34, negative,5,tra
71,4,75,1,-42,-18,4,119,114, negative,5,tra
79,0,83,0,-40,0,4,124,120, negative,5,tra
79,-4,84,0,-32,0,4,117,112, negative,5,tra
81,5,84,0,-12,18,3,97,94, negative,5,tra
105,0,106,-1,70,-2,1,36,36, negative,5,tra
80,0,84,5,-20,1,4,105,100, negative,5,tra
107,1,108,3,70,-30,1,38,36, negative,5,tra
85,-1,88,0,2,-8,3,86,82, negative,5,tra
81,5,84,0,-18,0,3,103,100, negative,5,tra
106,-2,108,0,72,6,1,35,34, negative,5,tra
83,-1,86,-1,-4,0,3,92,88, negative,5,tra
82,-3,86,0,-2,6,4,88,84, negative,5,tra
104,2,105,2,72,4,1,33,32, negative,5,tra
101,0,102,0,72,8,1,30,28, negative,5,tra
81,0,84,0,-18,-28,3,103,100, negative,5,tra
85,0,88,0,2,-22,3,86,82, negative,5,tra
81,0,86,0,-24,-12,4,112,108, negative,5,tra
84,0,86,-7,-4,0,3,92,88, negative,5,tra
85,0,89,0,2,-5,4,86,82, negative,5,tra
79,0,83,0,-40,-25,4,125,120, negative,5,tra
85,0,88,0,2,9,3,86,82, negative,5,tra
106,-1,108,-1,70,-1,1,38,36, negative,5,tra
102,3,103,1,70,-3,1,33,32, negative,5,tra
82,-1,86,-6,-40,0,4,128,124, negative,5,tra
85,0,88,0,2,17,3,86,82, negative,5,tra
104,0,105,-7,70,0,1,35,34, negative,5,tra
82,5,86,0,-40,5,4,128,124, negative,5,tra
104,-2,105,-1,72,17,1,33,32, negative,5,tra
84,0,88,0,-2,-9,3,90,88, negative,5,tra
80,0,84,0,-24,13,4,110,106, negative,5,tra
79,-5,83,-7,-42,-30,4,126,122, negative,5,tra
80,1,84,-1,-36,2,4,121,116, negative,5,tra
82,0,86,0,-10,19,3,96,92, negative,5,tra
85,0,88,0,6,19,3,83,80, negative,5,tra
76,-4,81,0,-40,0,5,122,118, negative,5,tra
84,-3,87,0,0,0,3,87,84, negative,5,tra
81,-4,85,0,-22,0,4,108,104, negative,5,tra
85,0,88,0,2,8,3,86,82, negative,5,tra
107,1,108,0,72,1,1,36,34, negative,5,tra
78,0,81,0,-40,447,4,123,120, negative,5,tra
80,0,84,-3,-20,1,4,105,100, negative,5,tra
84,4,87,0,-2,0,3,90,86, negative,5,tra
84,-2,87,0,0,0,3,87,84, negative,5,tra
85,0,88,0,2,14,3,86,82, negative,5,tra
104,3,106,5,72,3,1,33,32, negative,5,tra
79,0,83,1,-40,17,5,125,120, negative,5,tra
79,1,83,0,-42,-18,4,126,122, negative,5,tra
81,1,85,0,-24,0,4,111,108, negative,5,tra
84,-1,87,-3,0,20,3,87,84, negative,5,tra
101,0,102,0,72,552,1,30,28, negative,5,tra
79,4,83,0,-42,0,4,127,122, negative,5,tra
103,0,104,8,70,0,1,35,34, negative,5,tra
102,0,103,0,72,16,1,31,30, negative,5,tra
85,0,88,1,6,0,3,83,80, negative,5,tra
85,0,88,-1,6,-5,3,83,80, negative,5,tra
102,3,104,3,72,15,1,31,30, negative,5,tra
83,0,86,2,-6,0,4,94,90, negative,5,tra
105,0,106,0,72,1,1,34,34, negative,5,tra
102,0,102,-7,70,-9,1,33,32, negative,5,tra
116,1294,106,-1,30,36,-10,75,84, negative,5,tra
76,-1,81,0,-42,-2,5,125,120, negative,5,tra
84,-1,88,1,-2,0,4,90,86, negative,5,tra
83,0,86,0,-2,17,3,89,86, negative,5,tra
81,0,84,0,-12,27,3,97,94, negative,5,tra
102,0,103,0,70,-10,1,33,32, negative,5,tra
81,0,84,0,-20,8,4,105,102, negative,5,tra
81,2,84,0,-24,0,4,110,106, negative,5,tra
79,0,83,0,-30,-16,4,114,110, negative,5,tra
81,3,84,0,-14,-3,3,99,96, negative,5,tra
106,0,108,1,70,0,2,38,36, negative,5,tra
81,2,84,0,-14,-17,3,100,96, negative,5,tra
103,3,104,6,70,0,1,35,34, negative,5,tra
78,1,82,0,-40,11,4,123,120, negative,5,tra
101,0,102,0,72,3,1,30,28, negative,5,tra
83,-5,86,-6,-4,0,3,92,88, negative,5,tra
82,5,85,0,-12,0,3,98,94, negative,5,tra
81,0,86,0,-40,3,4,127,122, negative,5,tra
80,1,84,0,-42,0,4,128,124, negative,5,tra
72,6,76,4,-42,-6,4,120,116, negative,5,tra
81,0,84,0,-12,2,3,97,94, negative,5,tra
105,0,106,0,70,0,1,36,36, negative,5,tra
80,4,84,0,-42,0,4,128,124, negative,5,tra
80,0,84,0,-28,0,4,112,108, negative,5,tra
79,-1,83,-3,-40,10,4,125,120, negative,5,tra
107,2,108,3,72,0,1,36,34, negative,5,tra
81,0,84,-2,-14,0,3,99,96, negative,5,tra
79,0,84,2,-42,-4,4,128,124, negative,5,tra
80,3,84,-6,-36,0,4,120,116, negative,5,tra
76,0,80,-5,-40,0,4,121,118, negative,5,tra
108,-4,109,0,72,8,1,36,36, negative,5,tra
84,0,88,0,-2,-15,3,90,88, negative,5,tra
78,0,82,1,-42,0,4,126,122, negative,5,tra
81,0,85,2,-22,0,4,108,104, negative,5,tra
82,0,85,0,-6,6,3,93,90, negative,5,tra
81,0,84,0,-14,5,4,100,96, negative,5,tra
102,-2,103,-6,72,17,1,31,30, negative,5,tra
78,1,82,0,-42,0,4,126,122, negative,5,tra
85,0,88,-587,0,0,3,88,84, negative,5,tra
106,4,108,1,70,0,1,38,36, negative,5,tra
105,1,106,0,70,-2,1,36,36, negative,5,tra
85,0,88,0,6,-1,3,83,80, negative,5,tra
106,0,107,-1,72,3,1,35,34, negative,5,tra
79,0,83,0,-32,-21,4,117,112, negative,5,tra
85,0,88,0,-2,-5,3,91,88, negative,5,tra
104,3,105,4,72,6,1,33,32, negative,5,tra
80,0,84,-4,-20,0,4,105,100, negative,5,tra
84,0,88,-1,6,-4,4,83,78, negative,5,tra
104,-1,106,0,72,5,1,33,32, negative,5,tra
79,0,83,0,-46,-14,4,130,126, negative,5,tra
76,0,80,-7,-42,-11,4,124,120, negative,5,tra
79,0,83,-2,-40,6,4,125,120, negative,5,tra
80,0,85,1,-42,-28,5,129,124, negative,5,tra
103,5,104,0,70,0,1,34,34, negative,5,tra
77,0,81,-6,-40,0,4,122,118, negative,5,tra
85,0,88,2,0,0,3,88,84, negative,5,tra
81,1,84,0,-12,16,3,97,94, negative,5,tra
79,-1,83,-5,-40,0,4,125,120, negative,5,tra
123,1409,105,1,36,-5,-18,69,86, negative,5,tra
82,0,86,0,-4,-19,3,91,88, negative,5,tra
81,-3,84,0,-14,0,4,100,96, negative,5,tra
80,0,84,0,-24,1,4,110,106, negative,5,tra
104,1,106,2,70,0,1,36,34, negative,5,tra
80,0,84,-5,-36,0,4,120,116, negative,5,tra
85,0,88,0,-2,-3,3,91,88, negative,5,tra
79,-3,83,0,-30,0,4,114,110, negative,5,tra
84,0,87,0,0,1,3,87,84, negative,5,tra
102,0,103,0,70,-11,1,33,32, negative,5,tra
103,-3,104,-2,70,-15,1,35,34, negative,5,tra
85,0,88,5,2,0,3,86,82, negative,5,tra
80,4,84,1,-40,7,4,125,122, negative,5,tra
83,0,86,0,-4,6,3,92,88, negative,5,tra
105,0,106,4,70,0,2,36,34, negative,5,tra
82,0,85,0,-10,-26,3,95,92, negative,5,tra
80,0,84,3,-38,-11,5,123,118, negative,5,tra
83,0,87,0,-40,2,4,128,124, negative,5,tra
81,0,84,-1,-20,-20,4,105,102, negative,5,tra
79,0,83,0,-40,2,4,125,120, negative,5,tra
81,0,86,8,-24,-2,4,112,108, negative,5,tra
77,3,81,0,-42,0,4,125,120, negative,5,tra
105,3,106,1,72,31,1,34,32, negative,5,tra
81,0,84,-1,-20,-16,4,105,102, negative,5,tra
85,0,88,-3,0,0,3,88,84, negative,5,tra
107,0,108,0,70,-29,1,38,36, negative,5,tra
102,3,103,3,72,11,1,31,30, negative,5,tra
79,0,84,0,-32,-35,4,117,112, negative,5,tra
82,-5,86,-2,-40,0,5,128,124, negative,5,tra
83,0,87,8,-4,0,4,92,88, negative,5,tra
85,-2,89,0,2,-2,4,86,82, negative,5,tra
81,0,84,0,-22,-10,3,108,104, negative,5,tra
85,0,89,0,2,-12,4,86,82, negative,5,tra
84,0,88,-2,6,-6,4,83,78, negative,5,tra
79,-2,84,0,-40,16,4,125,120, negative,5,tra
84,5,89,0,6,-12,5,84,78, negative,5,tra
79,1,84,2,-40,1,4,125,120, negative,5,tra
85,0,88,0,6,10,3,83,80, negative,5,tra
85,-1,89,0,2,-6,4,86,82, negative,5,tra
82,0,85,0,-6,17,3,93,90, negative,5,tra
101,-4,102,-6,72,0,1,29,28, negative,5,tra
104,3,105,0,70,0,1,35,34, negative,5,tra
82,0,86,0,-12,-15,3,99,96, negative,5,tra
71,-10,76,-7,-40,3,5,117,112, negative,5,tra
84,0,88,0,6,0,4,83,78, negative,5,tra
105,-2,106,-4,70,0,1,36,34, negative,5,tra
81,0,85,-5,-22,0,4,108,104, negative,5,tra
102,2,104,2,72,12,1,31,30, negative,5,tra
105,0,106,3,70,0,2,36,34, negative,5,tra
84,1,86,0,-2,0,3,89,86, negative,5,tra
107,1,108,0,70,0,1,38,38, negative,5,tra
79,0,83,0,-42,-48,4,127,124, negative,5,tra
79,-1,84,0,-40,14,4,125,120, negative,5,tra
79,3,83,0,-46,0,4,130,126, negative,5,tra
83,0,87,0,-40,4,4,128,124, negative,5,tra
85,0,88,-1,6,-4,3,83,80, negative,5,tra
80,-4,84,0,-28,0,4,112,108, negative,5,tra
79,0,83,-4,-46,0,4,129,126, negative,5,tra
82,5,86,5,-2,0,3,88,84, negative,5,tra
82,1,86,0,-22,6,4,109,106, negative,5,tra
77,2,82,5,-42,-18,5,126,122, negative,5,tra
101,0,102,0,72,17,1,29,28, negative,5,tra
83,0,86,0,-4,22,3,92,88, negative,5,tra
81,2,84,0,-14,-13,3,100,96, negative,5,tra
78,0,82,-3,-46,0,4,128,124, negative,5,tra
80,1,84,4,-40,6,5,126,122, negative,5,tra
79,-5,83,0,-46,0,5,130,126, negative,5,tra
102,0,103,0,72,23,1,31,30, negative,5,tra
85,0,88,0,6,9,3,83,80, negative,5,tra
102,0,102,-5,70,-7,1,33,32, negative,5,tra
80,-2,84,0,-36,0,5,121,116, negative,5,tra
104,3,105,3,72,4,1,33,32, negative,5,tra
85,0,89,0,6,22,4,84,80, negative,5,tra
73,9,77,13,-42,-8,4,121,116, negative,5,tra
85,0,88,0,6,20,3,83,80, negative,5,tra
76,5,80,0,-42,0,4,124,120, negative,5,tra
78,2,83,3,-40,16,4,124,120, negative,5,tra
84,3,88,0,6,0,4,83,80, negative,5,tra
85,1,88,0,-2,-7,3,91,88, negative,5,tra
107,-1,108,0,72,13,1,36,34, negative,5,tra
79,4,83,0,-28,0,4,112,108, negative,5,tra
85,1,88,0,6,6,3,83,80, negative,5,tra
86,2,89,0,8,3,3,81,78, negative,5,tra
83,0,87,0,-40,6,4,128,124, negative,5,tra
84,2,86,-3,-4,0,3,92,88, negative,5,tra
103,3,104,0,70,0,1,34,34, negative,5,tra
82,0,86,0,-40,7,5,128,124, negative,5,tra
81,4,86,1,-40,5,4,127,122, negative,5,tra
83,0,86,-3,-4,8,3,92,88, negative,5,tra
84,-4,88,0,6,0,4,83,80, negative,5,tra
77,0,81,0,-40,15,4,123,118, negative,5,tra
80,0,84,0,-32,8,4,117,114, negative,5,tra
105,8,106,3,70,-26,1,36,34, negative,5,tra
78,1,81,0,-40,222,4,123,120, negative,5,tra
83,0,86,1,-2,0,4,89,86, negative,5,tra
83,0,87,7,-4,1,4,92,88, negative,5,tra
80,0,84,0,-24,0,4,110,106, negative,5,tra
81,-1,86,0,-22,13,4,109,104, negative,5,tra
81,0,85,4,-12,0,4,98,94, negative,5,tra
78,0,83,4,-46,0,4,129,124, negative,5,tra
85,2,88,0,2,0,3,86,82, negative,5,tra
82,1,86,0,-10,3,3,96,92, negative,5,tra
83,0,86,-2,-4,4,3,92,88, negative,5,tra
81,0,84,0,-14,-17,4,100,96, negative,5,tra
102,0,103,5,70,-1,1,33,32, negative,5,tra
85,0,88,-4,6,0,3,83,80, negative,5,tra
105,0,106,-3,72,7,1,34,34, negative,5,tra
55,0,29,-674,-22,-1,-26,52,78, negative,5,tra
84,0,88,0,0,4,3,88,84, negative,5,tra
80,0,84,0,-24,6,4,110,106, negative,5,tra
82,0,86,0,-12,-2,3,99,96, negative,5,tra
85,-13,89,0,8,0,4,81,78, negative,5,tra
80,0,84,0,-40,23,4,125,122, negative,5,tra
84,5,87,0,-2,0,3,90,86, negative,5,tra
81,3,84,0,-14,0,3,100,96, negative,5,tra
84,0,88,0,6,-2,4,83,78, negative,5,tra
71,6,75,0,-42,-9,3,119,116, negative,5,tra
82,0,86,0,-4,-16,3,91,88, negative,5,tra
101,3,102,0,72,15,1,29,28, negative,5,tra
107,0,108,0,70,0,1,38,36, negative,5,tra
81,0,86,2,-22,0,4,109,104, negative,5,tra
78,2,81,0,-40,0,4,123,120, negative,5,tra
102,4,104,3,70,-1,1,34,32, negative,5,tra
84,-2,88,0,6,0,4,83,78, negative,5,tra
87,0,89,0,8,0,2,81,78, negative,5,tra
101,0,102,1,72,19,1,30,28, negative,5,tra
105,4,106,3,70,0,1,36,36, negative,5,tra
76,3,81,0,-42,0,4,125,120, negative,5,tra
81,-3,85,0,-10,0,4,95,92, negative,5,tra
103,4,104,2,70,0,1,35,34, negative,5,tra
81,0,84,0,-22,-12,4,108,104, negative,5,tra
102,0,103,3,70,-7,1,33,32, negative,5,tra
85,1,88,2,-2,0,3,91,88, negative,5,tra
79,0,83,1,-40,14,5,125,120, negative,5,tra
105,3328,86,-2,46,0,-19,39,58, negative,5,tra
106,0,108,8,70,0,2,38,36, negative,5,tra
85,0,88,0,2,21,3,86,82, negative,5,tra
123,213,105,0,36,-2,-18,69,86, negative,5,tra
107,0,108,5,70,0,1,38,36, negative,5,tra
81,0,84,0,-18,20,4,103,98, negative,5,tra
106,1,107,0,70,0,1,37,36, negative,5,tra
104,-1,105,0,70,-17,1,35,34, negative,5,tra
80,5,84,0,-28,-16,4,112,108, negative,5,tra
76,2,80,0,-42,0,4,124,120, negative,5,tra
85,1,88,0,2,0,3,85,82, negative,5,tra
80,-2,84,0,-14,0,4,99,96, negative,5,tra
82,0,85,0,-6,4,3,93,90, negative,5,tra
85,5,88,0,0,0,3,88,86, negative,5,tra
106,-1,108,0,72,4,1,35,34, negative,5,tra
85,0,88,0,2,-24,3,86,82, negative,5,tra
81,0,85,0,-24,0,4,111,108, negative,5,tra
82,0,85,0,-10,-17,3,95,92, negative,5,tra
81,2,84,0,-14,-7,3,99,96, negative,5,tra
82,2,86,0,-2,9,3,88,84, negative,5,tra
82,0,86,-2,-40,11,4,128,124, negative,5,tra
85,0,88,0,0,-7,3,88,86, negative,5,tra
79,0,84,3,-32,-9,4,117,112, negative,5,tra
87,3,89,0,8,1,2,81,78, negative,5,tra
85,0,88,0,0,-3,3,88,86, negative,5,tra
101,0,102,0,72,4,1,30,28, negative,5,tra
102,0,103,0,70,-21,1,33,32, negative,5,tra
84,0,87,-1,0,6,3,87,84, negative,5,tra
104,4,105,5,70,0,1,35,34, negative,5,tra
74,1,79,2,-42,0,4,123,118, negative,5,tra
84,-11,89,0,8,0,5,81,76, negative,5,tra
77,-5,81,0,-40,277,4,123,118, negative,5,tra
80,0,84,3,-42,0,5,128,124, negative,5,tra
73,-17,77,-16,-40,2,4,119,114, negative,5,tra
82,2,86,0,-22,0,4,109,106, negative,5,tra
77,4,81,0,-42,0,4,125,122, negative,5,tra
79,4,84,6,-40,4,4,125,120, negative,5,tra
76,-4,80,0,-40,0,4,121,116, negative,5,tra
81,2,84,0,-20,0,4,105,102, negative,5,tra
102,1,104,8,70,-4,2,34,32, negative,5,tra
79,0,83,0,-46,-8,4,130,126, negative,5,tra
104,-2,105,0,72,6,1,33,32, negative,5,tra
84,0,88,0,-2,-17,3,90,88, negative,5,tra
55,0,29,-194,-22,0,-26,52,78, negative,5,tra
102,-3,103,0,72,23,1,31,30, negative,5,tra
102,0,102,0,70,-5,1,33,32, negative,5,tra
84,0,88,0,-2,-7,3,90,88, negative,5,tra
103,-2,104,-1,70,-15,1,35,34, negative,5,tra
107,4,108,0,70,0,1,38,36, negative,5,tra
82,0,86,8,-2,0,4,88,84, negative,5,tra
101,0,102,0,72,18,1,29,28, negative,5,tra
103,2,104,4,72,6,1,32,30, negative,5,tra
85,0,88,0,2,5,3,86,82, negative,5,tra
81,3,85,1,-42,-21,4,129,124, negative,5,tra
82,0,86,0,-10,1,3,96,92, negative,5,tra
80,0,84,-4,-20,1,4,105,100, negative,5,tra
104,-2,105,0,70,0,1,35,34, negative,5,tra
104,2,105,2,72,3,1,33,32, negative,5,tra
80,1,84,0,-42,-29,4,128,124, negative,5,tra
107,2,108,0,72,2,1,36,34, negative,5,tra
106,1,108,6,70,0,2,38,36, negative,5,tra
81,1,84,0,-18,0,3,103,100, negative,5,tra
81,0,85,0,-40,7,4,126,122, negative,5,tra
85,7,89,0,6,-6,4,84,80, negative,5,tra
81,0,84,0,-12,11,3,97,94, negative,5,tra
81,0,84,3,-14,0,4,100,96, negative,5,tra
105,-1,106,-5,70,-4,1,36,36, negative,5,tra
106,-1,107,-4,70,0,1,37,36, negative,5,tra
107,0,108,-1,70,0,1,38,36, negative,5,tra
81,0,84,-7,-14,0,3,99,96, negative,5,tra
85,0,88,-7,2,-7,3,86,82, negative,5,tra
102,0,103,0,72,14,1,31,30, negative,5,tra
74,4,79,8,-42,0,4,123,118, negative,5,tra
79,0,83,0,-28,13,4,112,108, negative,5,tra
81,2,86,1,-40,6,4,127,122, negative,5,tra
81,3,85,0,-24,0,4,111,108, negative,5,tra
71,-5,75,-3,-42,-20,4,119,114, negative,5,tra
78,0,82,-3,-40,0,4,123,120, negative,5,tra
82,0,86,-1,-40,1,4,128,124, negative,5,tra
101,2,102,8,72,13,1,30,28, negative,5,tra
81,1,84,0,-14,-3,3,99,96, negative,5,tra
85,0,88,0,2,-12,3,86,82, negative,5,tra
123,109,105,0,36,-1,-18,69,86, negative,5,tra
79,0,83,0,-30,15,4,114,110, negative,5,tra
101,0,102,0,72,179,1,30,28, negative,5,tra
105,2,106,1,70,-27,1,36,34, negative,5,tra
78,7,82,4,-42,-14,4,126,122, negative,5,tra
102,1,103,3,72,31,1,31,30, negative,5,tra
82,0,85,0,-2,4,3,88,84, negative,5,tra
102,0,103,5,70,-11,1,33,32, negative,5,tra
102,0,103,2,70,-7,1,33,32, negative,5,tra
81,-4,84,0,-14,4,4,100,96, negative,5,tra
81,1,85,1,-24,0,4,111,106, negative,5,tra
105,1,106,0,70,-1,1,36,36, negative,5,tra
106,0,107,0,70,-29,1,37,36, negative,5,tra
84,5,88,0,0,0,3,88,84, negative,5,tra
107,0,108,-1,72,3,1,35,34, negative,5,tra
76,0,81,5,-42,0,5,125,120, negative,5,tra
104,1,106,9,72,2,2,33,32, negative,5,tra
85,4,89,0,6,-4,4,84,80, negative,5,tra
78,-5,82,0,-40,0,4,123,120, negative,5,tra
106,0,108,0,72,1,1,35,34, negative,5,tra
104,0,105,0,70,-11,1,35,34, negative,5,tra
76,0,81,0,-42,-5,5,125,120, negative,5,tra
102,0,103,3,70,-5,1,33,32, negative,5,tra
102,0,103,2,70,-11,1,33,32, negative,5,tra
82,0,86,0,-10,0,3,96,92, negative,5,tra
85,0,88,0,0,-6,3,88,86, negative,5,tra
87,5,89,0,8,0,2,81,80, negative,5,tra
81,0,84,0,-18,24,4,103,98, negative,5,tra
102,0,103,0,72,4,1,31,30, negative,5,tra
102,6,103,3,70,-6,1,33,32, negative,5,tra
80,-1,84,0,-24,0,4,110,106, negative,5,tra
79,0,83,0,-30,-14,4,114,110, negative,5,tra
104,0,105,0,72,5,1,33,32, negative,5,tra
85,0,88,0,0,-17,3,88,86, negative,5,tra
76,2,81,-4,-42,-1,5,125,120, negative,5,tra
82,0,86,3,-6,1,4,94,90, negative,5,tra
80,0,84,0,-28,-16,4,112,108, negative,5,tra
82,0,86,0,-42,-25,4,130,126, negative,5,tra
104,3,106,5,70,0,1,36,34, negative,5,tra
80,1,84,1,-28,0,4,112,108, negative,5,tra
75,-5,79,-6,-40,0,4,121,116, negative,5,tra
77,5,81,0,-42,0,4,125,122, negative,5,tra
102,0,102,-2,70,-16,1,33,32, negative,5,tra
79,0,84,0,-36,-118,4,120,116, negative,5,tra
82,0,87,2,-40,7,5,128,124, negative,5,tra
77,1,81,1,-42,-22,4,125,120, negative,5,tra
85,0,88,-1,6,-3,3,83,80, negative,5,tra
85,0,88,0,0,-5,3,88,86, negative,5,tra
105,3,107,6,72,3,1,35,34, negative,5,tra
83,0,86,0,-4,0,4,92,88, negative,5,tra
83,-2,88,0,6,0,5,83,78, negative,5,tra
81,0,84,0,-22,-11,4,108,104, negative,5,tra
84,0,88,0,6,-2,5,83,78, negative,5,tra
80,2,84,0,-38,-17,4,123,118, negative,5,tra
87,-8,89,0,8,0,2,81,78, negative,5,tra
80,-6,84,-8,-40,2,4,126,122, negative,5,tra
84,-1,87,0,0,0,3,87,84, negative,5,tra
84,0,88,-1,-2,-11,3,90,88, negative,5,tra
82,0,85,0,-6,19,3,93,90, negative,5,tra
81,2,84,0,-12,20,3,97,94, negative,5,tra
79,5,83,0,-30,0,4,114,110, negative,5,tra
82,0,85,0,-2,6,3,88,84, negative,5,tra
76,-1,81,0,-40,0,5,122,118, negative,5,tra
80,0,84,0,-32,5,4,117,114, negative,5,tra
102,2,103,1,70,-2,1,33,32, negative,5,tra
105,-2,107,0,70,0,1,37,36, negative,5,tra
79,3,83,0,-42,0,4,127,122, negative,5,tra
82,4,86,-3,-10,18,3,96,92, negative,5,tra
83,1,86,0,-6,0,3,94,90, negative,5,tra
82,0,85,0,-10,-6,3,95,92, negative,5,tra
83,0,87,6,-4,1,4,92,88, negative,5,tra
85,0,88,0,2,13,3,86,82, negative,5,tra
80,0,84,5,-38,-7,5,123,118, negative,5,tra
82,-2,86,0,-2,2,4,88,84, negative,5,tra
105,1,107,8,70,0,1,37,36, negative,5,tra
79,0,84,1,-38,0,4,123,118, negative,5,tra
81,0,84,0,-12,22,4,97,94, negative,5,tra
84,1,88,3,0,0,3,88,84, negative,5,tra
81,0,86,0,-22,8,4,109,104, negative,5,tra
101,0,102,0,72,1,1,29,28, negative,5,tra
85,0,88,0,0,-8,3,88,86, negative,5,tra
84,1,88,4,0,0,3,88,84, negative,5,tra
71,-3,75,-2,-40,18,4,116,112, negative,5,tra
82,0,85,0,-4,-30,3,90,88, negative,5,tra
81,1,84,0,-14,3,3,100,96, negative,5,tra
101,2,102,-5,72,0,1,29,28, negative,5,tra
79,1,83,8,-40,13,5,125,120, negative,5,tra
81,0,85,-3,-22,31,4,108,104, negative,5,tra
77,3,81,0,-42,0,4,125,122, negative,5,tra
80,-1,84,0,-14,0,4,99,96, negative,5,tra
106,4,107,2,70,0,1,37,36, negative,5,tra
105,7,106,7,70,0,1,36,36, negative,5,tra
106,0,107,-7,72,0,1,35,34, negative,5,tra
80,0,84,0,-40,17,4,125,122, negative,5,tra
81,0,84,0,-14,-9,3,99,96, negative,5,tra
86,7,89,0,8,0,3,81,78, negative,5,tra
102,0,103,3,70,-8,1,33,32, negative,5,tra
107,-1,108,-1,72,16,1,36,34, negative,5,tra
81,2,84,0,-14,1,3,100,96, negative,5,tra
104,3,105,0,72,4,1,33,32, negative,5,tra
79,0,84,0,-40,4,4,125,120, negative,5,tra
81,0,84,1,-14,-14,4,100,96, negative,5,tra
102,0,103,0,72,8,1,31,30, negative,5,tra
77,4,81,0,-42,-14,4,125,122, negative,5,tra
102,0,102,-6,70,-2,1,33,32, negative,5,tra
84,0,88,-2,6,-6,5,83,78, negative,5,tra
