@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN1_arff/abalone-19_vs_10-11-12-13/KBN1abalone-19_vs_10-11-12-13-5-4tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative'}
@data
1053,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,' negativ
1054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1056,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1059,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1061,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
1062,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,' negativ
1063,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
1064,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1065,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1066,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,' negativ
1067,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1068,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1069,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,' negativ
1070,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1071,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negativ
1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1073,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1074,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,' negativ
1075,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1076,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1077,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1078,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
1079,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1080,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1081,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1082,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,' negativ
1083,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1084,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1085,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1086,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1087,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negativ
1088,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,' negativ
1089,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
1090,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
1091,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1092,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1094,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negativ
1095,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1096,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1097,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
1098,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1099,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1100,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,' negativ
1101,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,' negativ
1102,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
1103,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1104,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1105,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,' negativ
1106,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1107,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negativ
1108,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1109,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
1110,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1111,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1112,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
1113,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
1114,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
1115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1116,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1117,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1119,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,' negativ
1120,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
1121,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
1122,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1123,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,' negativ
1124,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,' negativ
1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1126,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1128,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
1129,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1130,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,' negativ
1131,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,' negativ
1132,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1134,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,' negativ
1135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1136,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1137,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1140,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1141,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1144,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1145,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1147,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,' negativ
1148,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1149,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1150,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negativ
1151,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,' negativ
1152,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
1153,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,' negativ
1154,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1155,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negativ
1156,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1157,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1158,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,' negativ
1159,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1160,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1161,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,' negativ
1162,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1163,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negativ
1164,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
1165,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1166,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
1167,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
1168,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
1169,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1170,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1171,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,' negativ
1172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1173,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1174,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1175,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1176,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1177,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,' negativ
1178,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
1179,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
1180,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
1181,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1183,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1184,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1185,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
1186,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1187,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,' negativ
1188,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,' negativ
1189,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1190,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1191,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1192,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negativ
1193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,' negativ
1194,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
1195,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,' negativ
1196,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1197,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1198,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
1199,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1200,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1201,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,' negativ
1202,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1203,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,' negativ
1204,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1205,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1206,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,' negativ
1207,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1208,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1209,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1210,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
1211,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1212,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1213,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1214,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,' negativ
1215,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,' negativ
1216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1217,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1218,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,' negativ
1219,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,' negativ
1220,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1222,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1223,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,' negativ
1224,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1225,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1226,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1227,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negativ
1228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1230,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1231,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1232,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negativ
1233,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,' negativ
1234,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
1235,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negativ
1236,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1237,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1238,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1239,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1240,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1241,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
1242,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,' negativ
1243,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1244,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,' negativ
1245,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1246,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1247,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1248,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
1249,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1250,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1251,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,' negativ
1252,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,' negativ
1253,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1254,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1255,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,' negativ
1256,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1257,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1258,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,' negativ
1259,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,' negativ
1260,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,' negativ
1261,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1262,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1263,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,' negativ
1264,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negativ
1265,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1267,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1270,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
