@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN2_arff/abalone-17_vs_7-8-9-10/KBN2abalone-17_vs_7-8-9-10-5-2tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative'}
@data
1053,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
1054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1056,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1057,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
1058,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
1059,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1060,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1061,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
1062,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
1063,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1064,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,' negativ
1065,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1066,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
1067,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,' negativ
1068,2.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,' negativ
1069,2.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,' negativ
1070,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,' negativ
1071,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1072,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
1073,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1074,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,' negativ
1075,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1076,1.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,' negativ
1077,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,' negativ
1078,2.0,4.0,4.0,1.0,3.0,3.0,3.0,2.0,' negativ
1079,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1080,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1081,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,' negativ
1082,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
1083,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,' negativ
1084,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,' negativ
1085,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1086,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1087,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,' negativ
1088,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,' negativ
1089,1.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,' negativ
1090,1.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,' negativ
1091,2.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,' negativ
1092,1.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,' negativ
1093,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1094,1.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,' negativ
1095,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
1096,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1097,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,' negativ
1098,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
1099,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1100,0.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,' negativ
1101,0.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1102,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,' negativ
1103,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
1104,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,' negativ
1105,2.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,' negativ
1106,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1107,2.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,' negativ
1108,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,' negativ
1109,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,' negativ
1110,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1111,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,' negativ
1112,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,' negativ
1113,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1114,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negativ
1115,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
1116,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,' negativ
1117,1.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,' negativ
1118,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,' negativ
1119,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,' negativ
1120,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1121,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,' negativ
1122,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
1123,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,' negativ
1124,0.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,' negativ
1125,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
1126,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1127,0.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1128,1.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,' negativ
1129,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
1130,0.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1131,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1132,1.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,' negativ
1133,2.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,' negativ
1134,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1135,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1136,0.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1137,1.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,' negativ
1138,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,' negativ
1139,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1140,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,' negativ
1141,1.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1142,2.0,4.0,4.0,0.0,2.0,3.0,2.0,2.0,' negativ
1143,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1144,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,' negativ
1145,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1146,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
1147,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1148,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
1149,1.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,' negativ
1150,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1151,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
1152,2.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,' negativ
1153,1.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,' negativ
1154,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1155,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1156,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1157,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,' negativ
1158,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,' negativ
1159,2.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,' negativ
1160,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
1161,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
1162,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1163,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
1164,1.0,3.0,3.0,0.0,2.0,1.0,2.0,2.0,' negativ
1165,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,' negativ
1166,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1167,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,' negativ
1168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1169,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
1170,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
1171,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
1172,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,' negativ
1173,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1174,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,' negativ
1175,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1176,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1177,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,' negativ
1178,2.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,' negativ
1179,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,' negativ
1180,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,' negativ
1181,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
1182,1.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,' negativ
1183,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1184,2.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,' negativ
1185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1186,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1187,0.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,' negativ
1188,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,' negativ
1189,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,' negativ
1190,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,' negativ
1191,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
1192,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,' negativ
1193,2.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,' negativ
1194,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1195,1.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,' negativ
1196,2.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,' negativ
1197,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,' negativ
1198,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,' negativ
1199,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
1200,2.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,' negativ
1201,2.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,' negativ
1202,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,' negativ
1203,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1204,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,' negativ
1205,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1206,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
1207,0.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,' negativ
1208,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,' negativ
1209,0.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1210,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
1211,2.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,' negativ
1212,2.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,' negativ
1213,2.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,' negativ
1214,2.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,' negativ
1215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1216,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,' negativ
1217,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
1218,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,' negativ
1219,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1220,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,' negativ
1221,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1222,2.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,' negativ
1223,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1224,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1225,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1226,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,' negativ
1227,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
1228,0.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,' negativ
1229,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,' negativ
1230,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1231,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
1232,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1233,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
1234,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1235,0.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,' negativ
1236,1.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,' negativ
1237,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,' negativ
1238,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,' negativ
1239,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,' negativ
1240,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,' negativ
1241,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1242,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,' negativ
1243,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,' negativ
1244,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,' negativ
1245,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,' negativ
1246,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
1247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1248,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,' negativ
1249,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
1250,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1251,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1252,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,' negativ
1253,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,' negativ
1254,1.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,' negativ
1255,1.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,' negativ
1256,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1257,1.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,' negativ
1258,2.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,' negativ
1259,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1260,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
1261,0.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,' negativ
1262,1.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,' negativ
1263,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1264,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1265,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1266,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,' negativ
1267,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,' negativ
1268,1.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,' negativ
1269,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1270,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1271,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,' negativ
1272,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
1273,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1274,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,' negativ
1275,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
1276,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
1277,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,' negativ
1278,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1280,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
1281,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
1282,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1283,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,' negativ
1284,1.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,' negativ
1285,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,' negativ
1286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1287,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1288,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1289,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,' negativ
1290,1.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,' negativ
1291,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,' negativ
1292,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,' negativ
1293,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1294,1.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,' negativ
1295,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1296,0.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,' negativ
1297,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,' negativ
1298,2.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,' negativ
1299,1.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,' negativ
1300,2.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,' negativ
1301,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1302,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
1303,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,' negativ
1304,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,' negativ
1305,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,' negativ
1306,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
1307,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,' negativ
1308,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,' negativ
1309,2.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,' negativ
1310,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,' negativ
1311,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1312,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,' negativ
1313,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,' negativ
1314,0.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
1315,2.0,4.0,4.0,1.0,3.0,3.0,2.0,3.0,' negativ
1316,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,' negativ
1317,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
1318,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1319,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,' negativ
1320,0.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1321,2.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,' negativ
1322,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1324,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,' negativ
1325,2.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,' negativ
1326,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
1327,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
1328,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1330,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,' negativ
1331,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,' negativ
1332,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
1333,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
1334,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
1335,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,' negativ
1336,2.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,' negativ
1337,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,' negativ
1338,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1339,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,' negativ
1340,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,' negativ
1341,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,' negativ
1342,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
1343,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1344,2.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,' negativ
1345,2.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,' negativ
1346,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,' negativ
1347,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,' negativ
1348,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,' negativ
1349,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,' negativ
1350,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,' negativ
1351,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,' negativ
1352,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
1353,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,' negativ
1354,1.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,' negativ
1355,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,' negativ
1356,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,' negativ
1357,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,' negativ
1358,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1359,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,' negativ
1360,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,' negativ
1361,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,' negativ
1362,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,' negativ
1363,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
1364,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1365,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1366,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,' negativ
1367,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1369,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1370,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1371,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1372,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1373,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,' negativ
1374,1.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,' negativ
1375,0.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,' negativ
1376,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
1377,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
1378,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
1379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1380,0.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,' negativ
1381,0.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,' negativ
1382,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,' negativ
1383,0.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,' negativ
1384,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1385,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,' negativ
1386,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1388,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1389,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1390,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1391,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
1392,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1393,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,' negativ
1394,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
1395,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,' negativ
1396,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1397,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
